StockCode,Revenue,Quantity,Transactions,Customers,Description
90115,79.05,31,11,11,SUMMER BUTTERFLIES BAG CHARM
37509,79.05,31,14,14,NEW ENGLAND MUG W GIFT BOX
72709,78.19999999999999,92,13,10,IVORY SCULPTED RND CANDLE 
35931,78.11999999999999,156,15,14,PINK STAR CHRISTMAS DECORATION
84596I,78.11,71,9,9,WRAP SWEETS LIGHT PINK SMALL BOWL
71495A,77.94000000000001,213,9,5,CD WALL TIDY BLUE OFFICE
84914A,77.85,3,2,2,PINK ROSE PICNIC RUG
90092,77.35,91,7,6,BLUE CRYSTAL BOOT PHONE CHARM
21450,77.35,13,3,3,DISTRESSED CANDLE STICK WHITE
22888,77.14,66,10,9,NUMBER TILE VINTAGE FONT 9 
90183A,76.70000000000002,26,6,6,AMBER DROP EARRINGS W LONG BEADS
90202D,76.70000000000002,26,5,5,PINK ENAMEL FLOWER HAIR TIE
84593,76.7,26,7,7,CROCHET ROSE DES CLOTHES HANGER
35815P,75.88,168,7,7,"ACRYLIC JEWEL SNOWFLAKE, PINK"
23467,75.66999999999999,23,5,5,VINTAGE ZINC PLANTER  
62043B,75.16000000000001,54,10,8,BLUE CHECK BAG W HANDLE 34X20CM
37399,75.0,143,6,6,"ASS RETROSPOOF MUGS,SPORTS"
90176D,75.0,10,6,6,DIAMANTE NECKLACE PURPLE
90013B,75.0,20,5,5,BLACK VINTAGE EARRINGS
84030C,75.0,20,5,4,KNITTED RAINBOW HOT WATER BOTTLE
16161E,75.0,750,9,8,WRAP BOUDOIR 
84757,74.75,5,4,4,ENCHANTED GARDEN WROUGHT IRON TABLE
81952B,74.6,248,16,14,ROUND BLUE CLOCK W/SUCKER
90116,74.36,44,11,11,FRUIT SALAD BAG CHARM
46138B,74.35,59,19,12,BLUE CHENILLE SHAGGY CUSHION COVER 
90099,73.94999999999999,29,17,16,NECKLACE+BRACELET SET BLUE HIBISCUS
35610C,73.91,91,6,6,WHITE CHRISTMAS FLOCK DROPLET 
90067A,73.75000000000001,25,8,8,PINK VINTAGE VICTORIAN EARRINGS
47369A,73.75,25,10,10,PINK GREEN EMBROIDERY COSMETIC BAG
15030,73.66,254,26,23,FAN BLACK FRAME 
79331,73.60000000000001,60,9,8,PINK FLOCK GLASS CANDLEHOLDER
90112,73.5,70,15,13,PINK DOLLY HAIR CLIPS
16151A,72.5,52,5,5,FLOWER DES BLUE HANDBAG/ORANG HANDL
84753A,72.25,85,15,14,PINK EAU DE COLOGNE BOTTLE
84454,72.25,85,13,11,WOBBLING METAL CHICKEN EASTER
84427B,72.25,17,5,5,BLACK GLASS TV DOUBLE P/FRAME 15X10
35916C,72.25,85,9,9,PINK FELT HANGING HEART W FLOWER
35937,71.44,188,17,16,CERISE+GOLD CHRISTMAS STOCKING DEC
90060D,71.4,12,7,6,FIRE POLISHED GLASS NECKL BRONZE
84925C,71.39999999999999,28,10,10,FAIRY CAKES  WALL THERMOMETER
90212B,71.25,19,7,7,JET BLACK LAS VEGAS BRACELET ROUND
16256C,70.98,169,10,8,HEARTS PENCIL/RUBBER+5 MINI PENCILS
84086B,70.80000000000001,24,12,7,YELLOW/BLUE RETRO RADIO
90005A,70.2,36,7,5,JADE GREEN ENAMEL HAIR COMB
47420,70.11,369,29,23,ASSORTED COLOUR SUCTION CUP HOOK
84705A,69.75,15,7,5,ENGLISH ROSE PHOTO FRAME 
16020C,69.69999999999999,82,24,22,CLEAR STATIONERY BOX SET 
20820,69.3,14,8,6,SILVER LOOKING MIRROR
72140F,69.18,175,14,14,HAPPY ANNIVERSARY CANDLE LETTERS
79144C,69.06,173,23,19,PAINTED LIGHTBULB RAINBOW DESIGN
90042A,68.85,27,7,6,FRESHWATER PEARL BRACELET GOLD
90205C,68.7,46,5,5,LARGE CRYSTAL DIAMANTE HAIRSLIDE
84251G,68.58999999999999,361,34,32,"GREETING CARD, OVERCROWDED POOL."
71215,68.52,178,12,10,METAL BASE FOR CANDLES
90089,68.5,100,11,11,PINK CRYSTAL SKULL PHONE CHARM
90018B,68.0,16,10,10,GOLD M.O.P ORBIT DROP EARRINGS
84425A,68.0,16,8,8,WHITE GLASS TV TRIPLE FRAME
90001D,68.0,16,7,7,ANTIQUE OLIVE GREEN FLOWER EARRINGS
90026A,68.0,8,6,6,GLASS BEAD HOOP NECKLACE BLACK
84857A,68.0,8,3,2,SILVER MONTE CARLO HANDBAG
84510E,67.8,128,13,12,SET OF 4 GREEN CAROUSEL COASTERS
84548,67.64999999999999,41,12,11,CROCHET BEAR RED/BLUE  KEYRING
84803B,67.6,40,10,10,WHITE ALLIUM  ARTIFICIAL FLOWER
90038A,67.5,18,4,4,GLASS AND PAINTED BEADS BRACELET TO
90072,67.5,18,5,4,RUBY DROP CHANDELIER EARRINGS
47341B,67.5,48,14,13,BLUE TABLE RUN FLOWER
90002B,67.5,18,7,7,FLOWER BURST SILVER RING ROSE
84926B,67.5,54,10,8,SCOTTS ROSES TILE COASTER
90065B,67.5,10,6,4,BLACK VINT ART DEC CRYSTAL BRACELET
84455,67.14999999999999,79,16,15,SET OF 3 RABBIT CARROTS EASTER
35819P,66.55,95,7,7,"ACRYLIC HANGING JEWEL,PINK"
40002,66.3,78,1,1,WHITE BAMBOO RIBS LAMPSHADE
71143,66.3,78,13,10,SILVER BOOK MARK WITH BEADS
72369A,66.25,53,8,8,PINK CLEAR GLASS CANDLE PLATE
47598,66.0,120,23,17,NEW ENGLAND EGG WARMER
85072,66.0,120,1,1,OCCASIONS GIFT CARD ASSORTMENT
17136A,65.94,795,34,28,BLUE STONES ON WIRE FOR CANDLE
79329,65.94,100,7,7,PINK FLOCK GLASS CANDLEHOLDER
90179C,65.45,11,7,7,BLACK FINE BEAD NECKLACE W TASSEL
47016,65.10000000000001,31,5,4,LIGHT DECORATION BATTERY OPERATED
20835,64.98,78,8,8,FRENCH LATTICE CUSHION COVER 
90056,64.5,6,1,1,CHUNKY CRACKED GLAZE NECKLACE IVORY
90046,64.35,13,7,6,WHITE WITH METAL BAG CHARM
47348A,63.959999999999994,104,16,12,FUSCHIA VOILE POINTY SHOE DEC
79534,63.800000000000004,116,16,14,MULTICOLOUR GLASS PLATE
85018B,63.75,15,10,10,S/6 PAPER BOXES BLOSSOM IMAGES 
20791,63.75,5,1,1,BLUE TILED SET OF 3 DRAWERS
90064B,63.75,17,9,8,BLACK VINTAGE  CRYSTAL EARRINGS
85018A,63.75,15,10,10,S/6 PAPER BOXES ROMANTIC IMAGES
90204,63.65,19,9,9,PAIR OF ENAMEL BUTTERFLY HAIRCLIP
84891B,63.6,8,5,5,GREEN WIRE GOBLET CANDLEHOLDER
21489,63.2,16,6,6,BLUE WHITE SCARF HOT WATER BOTTLE
90131,62.55,9,4,4,PINK/AMETHYST/GOLD NECKLACE
90214G,62.25,69,21,13,"LETTER ""G"" BLING KEY RING"
20667,61.95,21,9,6,CHERRY BLOSSOM PURSE
72051S,61.739999999999995,147,19,18,BAG OF SILVER STONES
35973,61.25,49,12,11,GERANIUM FOLKART HEART DECORATION
35594,60.480000000000004,144,21,18,WOODEN CHRISTMAS TREE 3 HANGING
90189A,60.0,8,5,5,SILVER 2 STRAND NECKLACE-LEAF CHARM
90078,60.0,8,4,4,PINK/WHITE GLASS DEMI CHOKER
90176C,60.0,8,4,4,DIAMANTE NECKLACE
90212C,60.0,16,5,5,PURPLE LAS VEGAS BRACELET ROUND
37477B,60.0,16,8,6,"FLOWER FAIRY MUG+COASTER,LAVENDER"
90021,59.75,5,4,4,LASER CUT MULTI STRAND NECKLACE
90026C,59.5,7,5,5,GLASS BEAD HOOP NECKLACE GREEN
90026B,59.5,7,6,4,GLASS BEAD HOOP NECKLACE MONTANA
90018C,59.5,14,7,7,SILVER BLACK ORBIT DROP EARRINGS
35654,59.400000000000006,12,5,4,VINTAGE BEAD FILLED PINK CUSHION
84539,59.39999999999999,36,9,9,KNITTED RABBIT DOLL 
84251F,59.279999999999994,312,31,26,"GREETING CARD, RITA"
35909A,59.00000000000001,20,5,5,RABBIT EASTER DECORATION
35607B,58.900000000000006,310,16,15,BLACK FEATHER CHRISTMAS DECORATION
90037B,58.650000000000006,23,5,5,TINY CRYSTAL BRACELET GREEN
81985A,58.65,23,7,7,"ICON ALARM CLOCK,FUSCHIA  PIN UP"
85023C,58.64999999999999,23,11,10,PINK LARGE JEWELED PHOTOFRAME
90214D,58.21,65,19,11,"LETTER ""D"" BLING KEY RING"
44241C,57.8,68,7,7,BLUE BUTTERFLY ON SPRING
84899E,57.5,46,14,11,YELLOW + BROWN BEAR FELT PURSE KIT
17129C,57.129999999999995,85,10,7,SKY BLUE COLOUR GLASS GEMS IN BAG
35821B,57.0,150,3,3,"JEWELLED DECORATION,BLUE"
84226,56.61,75,17,17,HEN HOUSE W FAMILY IN BARN & NEST
90002E,56.25,15,8,7,FLOWER BURST SILVER RING GREEN
84875A,56.25,15,11,10,PINK SQUARE COMPACT MIRROR
85080,56.18,114,22,19,PADDED RED HEART DECORATION
47344B,56.16,54,10,10,BLUE FLOWER DES PURSE
35817B,56.129999999999995,142,2,2,"ACRYLIC JEWEL SNOWFLAKE,BLUE"
90100,56.1,22,9,7,NECKLACE+BRACELET SET PINK DAISY
85023A,56.099999999999994,22,10,9,CRYSTAL LARGE JEWELLED PHOTO FRAME
35001B,55.84,16,5,5,HAND OPEN SHAPE BLACK
84562B,55.650000000000006,7,5,5,BLUE/WHITE RIBBED MELAMINE JUG
46115B,55.480000000000004,292,22,19,GREEN POP ART MAO CUSHION COVER 
22657,55.24999999999999,65,7,7,HEN & 2 CHICKS IN BASKET
85151,55.0,44,8,8,WELCOME METAL SIGN
90043,54.510000000000005,10,6,5,COPPER AND BRASS BAG CHARM
90138,54.45,11,5,5,WHITE/PINK MINI CRYSTALS NECKLACE
90019B,54.45,11,7,6,GOLD M.O.P ORBIT BRACELET
90084,54.4,64,9,8,PINK CRYSTAL GUITAR PHONE CHARM
84402B,54.09,63,4,4,PURPLE DRESS JEWELLERY STAND
79406,53.900000000000006,245,15,14,FROSTED WHITE BASE 
90214R,53.769999999999996,53,19,15,"LETTER ""R"" BLING KEY RING"
90211A,53.550000000000004,9,5,5,DIAMOND LAS VEGAS NECKLACE 45CM
72771B,53.34,127,6,6,BURG FLOCK GOLD CUP/CANDLE 
90190A,53.10000000000001,18,8,8,SILVER/CRYSTAL DROP EARRINGS W LEAF
90168,53.10000000000001,18,3,3,2 DAISIES HAIR COMB
90130A,53.10000000000001,18,6,6,WHITE STONE/CRYSTAL EARRINGS
35816B,52.93,137,2,2,"ACRYLIC JEWEL ANGEL,BLUE"
35910B,52.65,27,6,6,PINK FLOWERS RABBIT EASTER
90039C,52.5,14,3,3,FIRE POLISHED GLASS BRACELET BLACK
84845C,52.5,42,14,14,CARNATION SQUARE HANDY TIN
78027,51.9,4,3,3,SEAGRASS S/2 CORNER LAUNDRY 
84845D,51.25,41,11,11,GERANIUM SQUARE HANDY TIN
90020,51.0,4,2,2,FILIGREE DIAMANTE CHAIN
20964,51.0,20,6,6,POLYESTER FILLER PAD 60x40cm
84582,51.0,12,9,9,PINK CROCHET CAT WITH SCARF
90016C,51.0,6,4,4,SILVER/BLACK PENDANT ORBIT NECKLACE
35840,51.0,36,5,5,FLAT GLASS  BAUBLE WHITE FLOCK 
90024C,51.0,6,5,5,NEW BAROQUE B'FLY NECKLACE GREEN
90165B,51.0,20,6,5,WHITE ROSEBUD  PEARL EARRINGS
84612B,51.0,20,4,4,SET/4 BLACK  BAROQUE FLOCK COASTER
85069,50.85,3,1,1,CREAM SWEETHEART DOUBLE SHELF
20958,50.7,26,9,9,PORCELAIN HANGING BELL LARGE
72083A,50.400000000000006,24,7,7,STRAWBERY SWIRL FLARE CANDLE
90177C,50.150000000000006,17,6,6,DROP DIAMANTE EARRINGS CRYSTAL
90125B,50.099999999999994,31,6,6,AQUA BERTIE GLASS BEAD BAG CHARM
90214H,50.019999999999996,50,23,14,"LETTER ""H"" BLING KEY RING"
90214N,50.019999999999996,50,18,11,"LETTER ""N"" BLING KEY RING"
37462B,49.980000000000004,119,5,4,"PET MUG, BUDGIE"
90206A,49.5,10,6,5,GOLD DIAMANTE STAR BROOCH
90142D,49.5,10,4,4,MOP PENDANT SHELL NECKLACE
90079,49.5,10,5,5,VINTAGE ENAMEL & CRYSTAL NECKLACE
90019C,49.5,10,7,7,SILVER BLACK ORBIT BRACELET
90104,49.3,58,11,11,PURPLE FRANGIPANI HAIRCLIP
84537B,49.14,117,11,10,FAIRY CAKES GIFT BAG
90038C,48.75,13,3,3,GLASS AND BEADS BRACELET IVORY
84746,48.75,13,8,6,PINK EASTER HENS+FLOWER
35644,48.75,25,7,6,PAIR PINK/BLACK COATHANGERS
90039B,48.75,13,3,3,FIRE POLISHED GLASS BRACELET MONTAN
90051,48.65,7,4,4,CRACKED GLAZE NECKLACE RED
90214P,48.5,58,18,13,"LETTER ""P"" BLING KEY RING"
90214B,48.48,48,16,13,"LETTER ""B"" BLING KEY RING"
18097A,48.449999999999996,19,12,10,PINK TALL PORCELAIN T-LIGHT HOLDER 
72129,48.1,74,17,16,COLUMBIAN CANDLE ROUND 
90031,48.0,48,5,5,BILI NUT AND WOOD NECKLACE
84608,47.7,6,4,4,ORNATE EDWARDIAN CANDLE HOLDER
84599,47.7,6,2,2,CANDY STRIPE ROSE FLOOR CUSHION
90179A,47.6,8,5,5,AMBER FINE BEAD NECKLACE W TASSEL
21347,47.6,8,4,4,GOTHIC CARRIAGE LANTERN
20895,47.20000000000001,16,4,3,VINTAGE NOTEBOOK FRENCH LETTER 
35909B,47.2,16,6,6,PINK FLOWERS RABBIT EASTER
84227,47.04,112,13,13,HEN HOUSE W CHICK IN NEST
35603C,47.04,80,22,19,SET/16 WHITE SHINY & MATT BAUBLES
16201B,46.8,24,2,2,PASTEL BLUE PHOTO ALBUM
20988,46.8,24,9,8,TRELLIS FLOWER CHOPSTICKS SET/5
84857B,46.8,24,1,1,BLUE MONTE CARLO HANDBAG
84705F,46.5,10,5,4,RED PEONY PHOTO FRAME 
84705D,46.5,10,3,3,CHERRY BLOSSOM PHOTO FRAME 
47341A,46.25,29,7,7,FUSCHIA TABLE RUN FLOWER 
84626,45.95,1,1,1,CANDY STRIPE ROSE QUILT
90037A,45.9,18,4,4,TINY CRYSTAL BRACELET RED
90037C,45.9,18,4,4,TINY CRYSTAL BRACELET BLUE
72024U,45.78,218,10,10,LILAC VOTIVE CANDLE
85081,45.75,103,20,20,PADDED HOLLY CHRISTMAS DECORATION 
90012B,45.35000000000001,13,3,3,BLACK DROP CRYSTAL NECKLACE
84447,45.05,53,7,7,6 RABBIT CHAIN EASTER
35233,45.0,12,8,8,PASTA ENAMEL/BRASS CONTAINER
16161C,45.0,450,2,2,WRAP SPEED DEMONS 
90003E,45.0,12,3,3,GREEN PAIR HEART HAIR SLIDES
21685,44.849999999999994,3,2,2,MEDINA STAMPED METAL TRAY 
90074,44.75,5,4,4,BLACK DIAMOND CLUSTER NECKLACE
90197D,44.550000000000004,9,4,4,AMBER GLASS BRACELET HEART CHARMS
90135A,44.550000000000004,9,2,2,ORANGE/FUSCHIA STONES NECKLACE
79026B,44.36,52,22,17,"S/4 ICON COASTER,ELVIS LIVES"
84586L,44.25000000000001,15,9,9,"PINK ROSES/GINGHAM PATCH RABBIT 8"""
90130B,44.25000000000001,15,4,4,TURQ STONE/CRYSTAL EARRINGS
35085E,44.25,39,9,7,IVORY ROSE LAMPSHADE 
90177B,44.25,15,5,5,DROP DIAMANTE EARRINGS BLACK DIAMON
84251B,43.88999999999999,231,22,19,"GREETING CARD, STICKY GORDON"
84292B,43.85,7,4,4,BLUE COL METAL FOLDING CHAIR
79063C,43.65,235,14,13,"RETRO PILL BOX KEY CHAIN,THE KING"
90101,43.35,17,5,4,WHITE FRANGIPANI NECKLACE
35916A,43.349999999999994,51,7,7,YELLOW FELT HANGING HEART W FLOWER
35822P,43.32,114,1,1,"ACRYLIC BEAD CHAIN, PINK"
90059D,42.900000000000006,26,5,5,DIAMANTE HAIR GRIP PACK/2 PERIDOT
72796B,42.9,26,11,11,S/3 FRENCH VANILLA SQU CANDLE
90214I,42.519999999999996,44,12,10,"LETTER ""I"" BLING KEY RING"
72724,42.5,34,9,9,SET/6 CHRISTMAS ICICLE T-LIGHTS
90024A,42.5,5,4,4,NEW BAROQUE B'FLY NECKLACE BLACK
90214T,42.23,43,12,9,"LETTER ""T"" BLING KEY RING"
90050,41.7,6,2,2,CRACKED GLAZE NECKLACE IVORY
90152C,41.650000000000006,7,4,4,BLUE/NAT SHELL NECKLACE W PENDANT
90179B,41.65,7,5,5,PURPLE FINE BEAD NECKLACE W TASSEL
84611B,41.65,7,4,4,BLACK NEW BAROQUE FLOCK BOX
90060B,41.65,7,4,4,FIRE POLISHED GLASS NECKL GOLD
90060C,41.65,7,3,3,FIRE POLISHED GLASS NECKL SILVER
20870,41.4,27,4,4,OPULENT VELVET CANDLE IN BOX
85184B,41.300000000000004,14,7,7,SET 4 EASTER DECOUPAGE OVAL BOXES
23448,41.25,25,3,3,CREAM BUNNY EASTER EGG BASKET
90059C,41.25,25,7,6,DIAMANTE HAIR GRIP PACK/2 MONTANA
90064A,41.25,11,4,4,WHITE VINTAGE CRYSTAL EARRINGS
72798C,41.25,25,11,10,SET/4 GARDEN ROSE DINNER CANDLE
90174,40.8,16,4,4,BUTTERFLY HAIR BAND
35071,40.8,48,5,5,ASSORTED SANTA CHRISTMAS DECORATION
44228,40.8,48,3,3,CANNABIS LEAF BEAD CURTAIN
84798C,40.8,16,3,3,WHITE FOXGLOVE ARTIIFCIAL FLOWER
17014C,40.32,96,1,1,ORIGAMI LAVENDER INCENSE CONES
20879,40.3,62,8,8,TREE OF NOAH FESTIVE SCENTED CANDLE
20994,39.949999999999996,47,12,12,JAZZ HEARTS SPIRAL NOTEPAD
20860,39.900000000000006,19,10,10,GOLD COSMETICS BAG WITH BUTTERFLY
47013A,39.87,141,25,21,WINE BOTTLE DRESSING LT.BLUE
79065A,39.8,4,1,1,TEATIME ROUND CAKE TINS 
84551,39.6,24,6,6,CROCHET DOG KEYRING
90059E,39.6,24,7,5,DIAMANTE HAIR GRIP PACK/2 RUBY
35963,39.519999999999996,104,11,10,FOLKART ZINC CLIP ON ANGEL WINGS
82545A,38.75,31,11,11,COGNAC AUX OEUFS METAL 1 HOOK
90042B,38.25,15,5,4,FRESHWATER PEARL BRACELET PINK
20905,38.1,6,3,3,VINTAGE KEEPSAKE BOX BEAUTY GIRL
23038,38.03,41,6,4,T-LIGHT HOLDER SILVER SAUCER
37489A,37.83,45,21,21,YELLOW/PINK FLOWER DESIGN BIG MUG
90176A,37.5,5,3,3,CLASSIC DIAMANTE NECKLACE JET
37379A,37.5,30,5,5,PINK CHERRY BLOSSOM CUP & SAUCER
79413,37.5,30,9,7,GLASS WINE GLASS DECORATIONS
90038B,37.5,10,2,2,GLASS AND PAINTED BEADS BRACELET OL
90140,37.5,5,3,2,PINK SWEETIE NECKLACE
82069,36.25,5,2,2,BEECH WOOD P/FRAME
16162M,36.12,86,12,10,THE KING GIFT BAG 25x24x12cm
90075,35.8,4,3,3,MONTANA DIAMOND CLUSTER NECKLACE
84745B,35.7,85,17,15,BLUE HANGING GINGHAM EASTER HEN
90169,35.7,14,3,3,DAISY HAIR COMB
90152B,35.7,6,4,4,BLUE/GREEN SHELL NECKLACE W PENDANT
90067B,35.400000000000006,12,2,2,BROWN VINTAGE VICTORIAN EARRINGS
90027D,35.400000000000006,12,6,6,GLASS BEAD HOOP EARRINGS AMETHYST
90134,35.400000000000006,12,2,2,OLD ROSE COMBO BEAD NECKLACE
35815B,35.34,93,2,2,"ACRYLIC JEWEL SNOWFLAKE,BLUE"
90083,34.94,44,8,6,CRYSTAL CZECH CROSS PHONE CHARM
79063D,34.91,189,10,9,"RETRO PILL BOX , REVOLUTIONARY"
84868B,34.75,5,4,4,BLUE BABY BOY'S MEMORY BOX
90059F,34.65,21,5,5,DIAMANTE HAIR GRIP PACK/2 LT ROSE
90141A,34.65,7,4,4,GREEN PENDANT TRIPLE SHELL NECKLACE
84546,34.65,21,3,3,CROCHET POODLE KEYRING
90141C,34.65,7,4,4,TURQ PENDANT TRIPLE SHELL NECKLACE
90141E,34.65,7,3,3,ORANGE PENDANT TRIPLE SHELL NECKLAC
35955,34.62,135,4,4,SMALL FOLKART CHRISTMAS TREE DEC
72715,34.44,82,12,8,SPHERICAL IVORY CANDLE 
44265,34.0,8,4,4,M/COLOUR POM-POM CURTAIN
37112,33.75,9,4,4,YELLOW BIRDS FELT DES FOODCOVER
90066A,33.75,5,2,2,PINK VINTAGE VICTORIAN CHOKER
17014E,33.3,93,4,4,ORIGAMI OPIUM INCENSE CONES
37348,33.15,13,6,5,SET OF 4 PASTEL STACKING MUGS
47013C,33.05,138,22,18,WINE BOTTLE DRESSING DARK BLUE
37489B,32.37,39,17,17,BLUE/YELLOW FLOWER DESIGN BIG MUG
35916B,31.449999999999996,37,5,5,BLUE FELT HANGING HEART W FLOWER
20953,31.349999999999998,19,7,7,PORCELAIN CHERUB BELL LARGE
78034B,31.2,16,9,9,BLUE NETTING STORAGE HANGER
84745A,31.08,74,15,13,PINK HANGING GINGHAM EASTER HEN
37489D,30.81,47,20,20,PINK/GREEN FLOWER DESIGN BIG MUG
90165A,30.6,12,2,2,PINK ROSEBUD PEARL EARRINGS
90103,30.6,12,5,5,PURPLE FRANGIPANI NECKLACE
16050,30.5,122,4,4,TEATIME PENCIL WITH RUBBER
90126A,30.42,18,3,3,PINK BERTIE MOBILE PHONE CHARM
47563B,30.0,8,6,6,WAVELINE SURF IRONING BOARD COVER
90163B,30.0,4,2,2,WHITE ROSEBUD & PEARL NECKLACE
84876C,30.0,8,4,4,SILVER HEART COMPACT MIRROR
90022,30.0,8,4,4,EDWARDIAN DROP EARRINGS JET BLACK
21767,29.95,1,1,1,FRENCH STYLE WIRE DOOR CABINET 
90136,29.849999999999998,3,2,2,PALE PINK/AMETHYST STONE NECKLACE
40005B,29.75,35,13,11,BLUE ORGANDY ROUND LAMPSHADE W BEA
90001B,29.75,7,4,4,ANTIQUE MID BLUE FLOWER EARRINGS
90135,29.700000000000003,6,1,1,ORANGE/WHT/FUSCHIA STONES NECKLACE
90059A,29.700000000000003,18,3,3,DIAMANTE HAIR GRIP PACK/2 CRYSTAL
90197B,29.7,6,2,2,BLACK GLASS BRACELET W HEART CHARMS
90081B,29.7,6,2,2,LILY BROOCH WHITE/SILVER COLOUR
90141B,29.7,6,2,2,IVORY PENDANT TRIPLE SHELL NECKLACE
35598A,29.500000000000004,10,3,3,DUSTY PINK CHRISTMAS TREE 60CM
84450B,29.4,70,7,7,YELLOW RABBIT SAT EASTER
85079,28.85,19,6,6,EMBROIDERED REINDEER DECORATION
90126C,28.73,17,2,2,AMBER BERTIE MOBILE PHONE CHARM
44089C,28.56,68,18,14,LILAC GAUZE BUTTERFLY LAMPSHADE
37462E,28.27,81,9,9,"PET MUG, GOLDFISH"
90059B,28.05,17,4,4,DIAMANTE HAIR GRIP PACK/2 BLACK DIA
84456,28.049999999999997,33,12,12,SET OF 3 RABBIT EGG EASTER
21097,28.049999999999997,33,7,5,SET/6 GREEN SPRING  PAPER PLATE
37491C,28.049999999999997,17,7,7,GREEN/BLUE CERAMIC CANDLE HOLDER
84415B,27.5,10,3,3,BLUE FLOCK CUSHION COVER 
21267,27.3,13,4,3,VINTAGE PINK TINSEL REEL 
90214O,27.23,31,13,11,"LETTER ""O"" BLING KEY RING"
23702,27.0,4,3,3,High Resolution Image
84864A,27.0,4,3,3,PINK PAISLEY PHOTO ALBUM
90181A,26.849999999999998,3,3,2,AMBER GLASS/SHELL/PEARL NECKLACE
90202C,26.550000000000004,9,4,4,GREEN ENAMEL FLOWER HAIR TIE
90202B,26.550000000000004,9,3,3,WHITE ENAMEL FLOWER HAIR TIE
90011B,26.550000000000004,9,4,4,BLACK CRYSTAL DROP EARRINGS
90205A,26.4,16,6,6,LARGE MINT DIAMANTE HAIRSLIDE
90039A,26.25,7,2,2,FIRE POLISHED GLASS BRACELET RED
10124A,26.04,62,18,18,SPOTS ON RED BOOKCOVER TAPE
90024F,25.5,3,2,2,NEW BAROQUE B'FLY NECKLACE CRYSTAL
90001C,25.5,6,5,5,ANTIQUE OPAL WHITE FLOWER EARRINGS
47552A,25.35,13,11,11,DOTS IRONING BOARD COVER
35597D,25.28,58,7,7,PINK/WHITE CHRISTMAS TREE 30CM
84251J,25.2,60,4,4,"GREETING CARD, THE BLACK CAT"
84251C,25.08,132,14,13,"GREETING CARD, TWO SISTERS."
17013F,25.05,61,4,4,ORIGAMI SANDLEWOOD INCENSE IN TUBE
90214F,25.02,30,13,11,"LETTER ""F"" BLING KEY RING"
35591T,25.0,20,9,9,TURQUOISE CHRISTMAS TREE 
37468,24.96,64,12,11,HARDMAN MUG 3 ASSORTED
90139,24.75,5,3,3,FLOWER BROOCH 4 ASSORTED COLOURS
35633B,24.7,130,12,12,BLUE TINSEL GARLAND 
35596,24.65,29,4,4,WOOD XMAS TREE 9 FIG SHELVES
47504J,23.85,3,2,2,ENGLISH ROSE SET/3 GARDEN TOOLS
84575B,23.8,4,3,3,BROWN DOG CANNISTER W BONE
90152A,23.8,4,4,4,SILVER/NAT SHELL NECKLACE W PENDANT
90128A,23.75,19,5,5,PINK LEAVES AND BEADS PHONE CHARM
35597B,23.75,19,6,6,BLACKCHRISTMAS TREE 30CM
17014F,23.699999999999996,61,4,4,ORIGAMI SANDLEWOOD INCENSE CONES
90012A,23.6,8,2,2,MIDNIGHT BLUE DROP CRYSTAL NECKLACE
90202A,23.6,8,3,3,PURPLE ENAMEL FLOWER HAIR TIE
90182C,23.6,8,2,2,BLACK 3 BEAD DROP EARRINGS
90177E,23.6,8,3,3,DROP DIAMANTE EARRINGS GREEN
18010,23.52,56,6,6,ASSORTED FRAGRANCE BATH CONFETTI
46307,23.1,14,4,4,ROSES BLUE BASE CUSHION COVER 
37491D,23.099999999999998,14,5,5,PURPLE/BLUE CERAMIC CANDLE HOLDER
90189B,22.5,3,2,2,GOLD 2 STRAND NECKLACE-LEAF CHARMS
85225,22.5,19,11,10,BLING KEY RING STAND
90128B,22.5,18,5,5,BLUE LEAVES AND BEADS PHONE CHARM
37477C,22.5,6,1,1,"FLOWER FAIRY MUG+COASTER,ROSE"
90176E,22.5,3,2,2,DIAMANTE NECKLACE GREEN
90176B,22.5,3,2,2,DIAMANTE NECKLACE BLACK 
84415A,22.5,14,3,3,PINK FLOCK SUEDE CUSHION COVER 
35611B,22.419999999999998,59,2,2,BLACK ASSORTED DROPLET DECORATION
35652,21.5,18,2,2,VINTAGE BEAD CHAISE LONG JEWEL BOX
84387A,21.45,11,1,1,BIRD ON BRANCH CANVAS SCREEN
37489C,21.45,27,10,10,GREEN/BLUE FLOWER DESIGN BIG MUG
21387,21.25,25,4,4,IVORY HANGING DECORATION  RABBIT
90214Y,21.15,63,5,4,"LETTER ""Y"" BLING KEY RING"
23692,21.0,50,2,2,WRAP A PRETTY THANK YOU
90052,20.85,3,1,1,CRACKED GLAZE NECKLACE BROWN
90177A,20.650000000000002,7,2,2,CLASSIC DIAMANTE EARRINGS JET
90027B,20.650000000000002,7,4,3,GLASS BEAD HOOP EARRINGS MONTANA
72771C,20.580000000000002,49,4,4,BLACK FLOCK GOLD CANDLE
79172D,20.4,24,4,4,PURPLE TINT ACRYLIC FLOWER VASE
90118,20.4,8,3,3,PINK DAISY BAG CHARM
84529B,20.25,3,2,2,BLUE KNITTED KID'S RUCKSACK
44091C,20.16,48,10,10,MULTICOLOUR CRUSOE CHECK LAMPSHADE
35603B,20.16,48,1,1,S/16 BLACK SHINY/MAT BAUBLES
